like support neighborhood business people work restaurant nice food isn great	train
cool bar great food ton excellent beer	train
well service great food try thaison baxter st chinatown instead	train
homemade tartufo winner	train
friend intrigue nightly entree special little shoe eggplant stuff ground sirloin decide eat snack	train
park slope location quaint pleasant trust fund yuppie think area scummy	train
server disappear beginning manager sincere provide good recommendation	train
think service great steak delicious sit right time thursday night wonderful meal	train
swathe sea foam green aquatic photograph comfortable spot teem neighborhood regular gussie grand dame date couple raucous group friend	train
big pack friend share blast	train
desire time hard time get table	train
sake selection comparison	train
wasn go share feel obligate	train
blue ribbon brooklyn certainly come freshness	train
visit watch finger pull chair	train
remember imagine	train
linguini ramp	train
meet bar drink pricey generous	train
go bar drank mojito	train
crowd end week arrive early	train
unlike tapa bursting flavor varied makeup	train
ask politely seat tell friend wait like regular folk management remind rude nyorker	train
stay long people wait bar	train
highly recommend restaurant	train
restaurant practically saturday evening	train
highly recomende noodle sushi lover	train
wait staff snobby	train
go lunch	train
food think good extraordinary	train
take minute appetizer arrive astounding minute main course	train
fresh green chile pepper stuff seasoned ground beef bold delicious starter variety pajun pancake fill seafood kimchi pungent shiso leaf	train
quiet romantic dinner late night dancing table clear mind tuesday night	train
go night boyfriend good time	train
suba corner favorite bar verlaine boyfriend decide dekko	train
enjoy	train
cover awesome decently price drink	train
love melon good burger bloody mary phenomenal regardless time day beat coors light tap	train
good look menu	train
bar great drink sure try mango martini fresh mint leaf entree portion huge pork chop incredibly moist tasty	train
horn hide wagon wheel wood beam decorate white wash room pack upper east professional kicking boot hard day work	train
pizza pannini good owner nice pleasure speak	train
scene intimate room table renovate iroquois hotel subtly swank gentle light flatter soft music swing	train
ought perfect consider lineage owner husband wife team jason jennifer denton well know partnering mario batali open lupa	train
try sampler platter selection panino sandwich ll kick go place early	train
afraid draft ask seat like glass wall ceiling	train
follow occur dinnermate stop course drink featured cocktail melon martini unavailable pinot grigio surprisingly short list wine glass serve healthy bit cork appetizer clam mussel poorly execute garlic poorly slice sauteed sauce underseasoned watery devoid butter olive oil sauce natural acidity clam poorly clean leave sand mouth tortellini al forno oversauce unremarkable rose sauce evidence bake unmistakable texture frozen tortellini product ravioli la fenice lazily render garlic shallot sauce base crunchy sharp cook fresh spinach cook sauce watery season fill dense unseasoned hair melt cheese parpedelle bolognaise order replace ravioli oversauce	train
feel like rio second crowd great	train
long story short didn wait seat comment quality food	train
cold didn want check allow bar	train
dessert tarte tatin terrific confection apple deeply infuse sugar syrup	train
order taste menu	train
shrimp appetizer wonderful great avacado salsa great	train
consider insanely long wait table	train
want wait line want nice atmosphere good sushi place	train
believe know	train
bring friend look impress	train
salad delicious refreshing spicy	train
wonderful experience	train
go year ago second date current gf great time	train
massive portion	train
atmosphere cozy waiter notch food fantastic	train
return problem solve address party	train
service well ve neighborhood long	train
ceviche poor overpowering sauce mask bad fish quality	train
charge exorbinant tomato egg toast omlette	train
dress non conservatively unstuffy classic look hip steakhouse occassion	train
good classic	train
satff friendly effecient	train
warn live music come want dance	train
place incredibly tiny	train
roasted breast chicken cob salad	train
great unagi bim bim bap order	train
staff highly organized fast worker reasonable price	train
good meal new york	train
seat grotto despite reservation	train
