obviously lot hop come mute	train
level flavor stupid european lager unpretentious differ aftertaste bit somewhat artificial suggest egg little acid	train
taste flavor mix caramelize malt	train
like rauchbi belgian style	train
patchy lacing glass	train
hopping frog continue impress mastery thing stoutish	train
medium medium carbonation	train
good beer refreshment standpoint boring taste standpoint	train
subtle hint toffee caramel	train
citru hop bold statement nose rich chocolate milk fudge touch roast	train
copper orange color nice centimeter head	train
purchase chain grocery store church get plenty welsh bottled beer	train
abv og degree plato high ibus	train
medium carbonation level	train
not month try beer	train
guy finally show oregon brewer try	train
website note not beer instead	train
see cask beer look good taste good broad ripple	train
pour deep rust orange inch white foam	train
chocolate	train
finger pale beige head sink slowly leave nice lacing	train
pour hazy dark redorange finger fairly tight white head	train
sweet corn tortilla chip	train
decent lacing	train
drank not detail beer appearance average rest critique	train
hint smokiness sweet malt	train
caramel goodness	train
typical oak vanilla bourbon smell barrel lose extent expression spice remarkable albeit slightly onedimensional	train
enjoy hoppin frog brew	train
overall nice little beer special	train
soy saucy	train
smell touch rubbery light roast	train
well head retention probably head go little fast	train
small bit sweet caramel slip flavor	train
crisp pale malt light hop balanced	train
totally black	train
go choice	train
beer clear dark orange amber	train
interesting	train
nose citrusy orange peel specifically	train
middle creamy finish good dose dry potent hop linger long beer swallow	train
drank alot trip	train
fizzing minute	train
aroma tough pleasantly lemony	train
taste hit usual chocolate coffee like flavor	train
beerlike smell	train
balance	train
try beer april smokeless joes toronto ontario canada	train
flavor strong piney bitterness caramel orange citrus backseat	train
mouthfeel bit big cloying bit	train
lacing remain glass	train
piney resinous hop	train
finish fairly dry leaf slight metallic aftertaste	train
smell sharp lemon rind equal light malt wheat twang	train
smell like average pilsner bit hoppy	train
appearance clear pale light straw color	train
zero aroma	train
flavor able retain citrus fruitiness nose resinous hop tongue pine floral fair bit sweet bready malt kinda surprised level sweetness ipa help balanced	train
definitely expect west coast ipa	train
note review take note write	train
bodied good carbonation	train
carbonation low stuff near syrupy	train
smell roast oat feel not sweet malt faint hint coffee faint spicy fruity smell	train
good beer sit patio partake	train
mouth feel extraordinarily thin certainly not care	train
not gorgeous	train
bottle premium pilsner bubble cling glass overly effervescent head ve ve sessione hear drinking tint urine aroma unmistakable northern european mass production sliver nostalgia embed rush mouth	train
smell hoppy	train
decent pour produce threefinger thick light tan color head large tripel karmeliet tulip	train
brown body proudly boast generous crown offwhite frothy head	train
deep flowery hop strong malt alcohol presence sugary scent	train
good lager	train
hint hop understate expect porter	train
appearance vigorous pour yield little centimeter mocha color head sit atop brew dark night lot opaque	train
taste roasty maltiness coffee flavor finish slightly dry coffeechocolate aftertaste	train
round ale flavor strong peppery bite	train
great beer	train
heat cheek halfway bomber	train
sweet nose	train
taste bit restrained laidback	train
light crisp mild malty flavor light grain yeast slight hint spice	train
head quickly fade leave hint lacing glass	train
pour bright golden amber color white head	train
pale straw color white head fade nothingness	train
amstel light night heavy eat super bowl	train
pretty exactly look west coast pa	train
smell cook veggie grain sulfur	train
good lager	train
lace tad spotty	train
huge hoppiness gate nose	train
bitter roasted moment	train
bit fizz harsh nicely decent body	train
drink crisp clean balanced	train
taste rich bitter maltiness slightly burn aspect coffee slightly lactic finish	train
slight bit malt like ipa great finish	train
offensive	train
overall real nice ipa maybe second well right not count ob gordon furious beat	train
overall lack	train
aftertaste slightly bitter resinous hint citrus	train
pour deep dark brown minimal bone white head	train
smooth medium bodied	train
ultra mega clear light hay color	train
ounce bottle snifter unknown bottle date pick release day sept	train
finish bit spicey pepperyness	train
bitterness hold booze coat throat	train
great clarity give way nice clear look beer overall	train
murky mahogany body tan head finger reduce quickly	train
flavor lot complex	train
aroma super fruity taste follow suit	train
color expect style reddish amber partly cloudy slight chance rain kid	train
write home complain	train
average smell pilsner	train
prefer little body beer not expect style beer	train
finish improve resiny character hop	train
pour nice clear bright amber color decent head bit lace	train
body light carbonation medium high	train
pick	train
balanced build decently	train
absolutely perfect color style	train
liquid smooth expect semidark beer	train
predominate middle flavoring morph bitter dark roast malt	train
american macro know place content	train
smell time try experience	train
mouthfeel lightbodie	train
taste roast malt char oak dry bitter hop ash dark fruit oatmeal chocolate	train
lot interesting smoke note smoke meat char wood like camp glass	train
pour haze gold straw color thin brightwhite fizzy head	train
serve chilled cellar temp pour pint glass consume	train
definitely dry factor near end sip	train
slight bitter finish	train
body jet black opaque	train
acopper colored beer huge white head	train
malt add sweetness maybe caramel pine actually big exact opposite aipa	train
carbonation high	train
golden yellow color little dark generic	train
aroma thick chocolatey	train
overall unimpressed brew	train
complaint	train
fruity aroma fruity expect good deal hop	train
hand pretty balanced good sen	train
sour	train
plus finger big chunky fizzy effervescent pure white head	train
overall absolutely spectacular	train
drink beer le calorie	train
creamy sticky white head cling glass irregular lace hang stubborn fashion	train
definitely resinous hop slightly sugary	train
bitter aggressive way pine citrus note present	train
warm bring fruit start sour feel	train
small white head not go	train
get lot bitter pine resin	train
overall nice bit unbalanced hop head solid	train
nice look	train
metallic graininess dominate aroma hint steely grain maybe whiff bitterness nonexistent	train
honey bread malt balance hop	train
carbonation help mask fact real flavor cold	train
aroma powerfully hoppy lot crisp pininess accompany less note citrus	train
layer hop flavor hophead happy	train
well brew ve	train
entice	train
fruit like plum raisin mix chocolate grain flavoring	train
